,Id,SalePrice
159,1620,142237.66355930717
160,1621,131226.67406771553
161,1622,132019.54327177117
162,1623,260060.45960515627
163,1624,207201.39327953593
164,1625,107003.28475498335
165,1626,165857.41677710923
166,1627,182479.25102410387
167,1628,284404.2991781733
168,1629,163189.19265451346
169,1630,376317.3629212581
170,1631,269996.94934771286
171,1632,254369.44599924507
172,1633,145841.37569837325
173,1634,179616.33383194954
174,1635,157930.19588285428
175,1636,151420.6846053439
176,1637,190356.30066085272
177,1638,165879.47320268396
178,1639,178196.52986389055
179,1640,234839.07190104327
180,1641,185148.74426437257
181,1642,270841.59570665413
182,1643,215601.25076387433
183,1644,237875.16032987283
184,1645,191307.70335475903
185,1646,157597.0372436558
186,1647,159549.83598781755
187,1648,123841.44264789409
188,1649,118620.91786825124
189,1650,100668.27350896911
190,1651,119085.46787676246
191,1652,81035.50018871664
192,1653,77858.6305288668
193,1654,139327.32108684443
194,1655,111630.00591105735
195,1656,142188.91912662232
196,1657,152473.77718195601
197,1658,149604.45363860627
198,1659,100677.45455124305
199,1660,154390.14831522963
200,1661,449365.0842736352
201,1662,398822.6700003378
202,1663,429281.08676633233
203,1664,584214.1601561762
204,1665,374013.71727218153
205,1666,354250.517536707
206,1667,410127.594069105
207,1668,412540.9621637234
208,1669,339997.54668092774
209,1670,398127.5275581153
210,1671,274304.0655002531
211,1672,430201.48659614933
212,1673,295018.17634172214
213,1674,264699.5663870997
214,1675,204866.24455960217
215,1676,207042.4655609115
216,1677,205871.03883464244
217,1678,505085.15009030345
218,1679,422154.76135817816
219,1680,375665.4849411439
220,1681,300031.81455620483
221,1682,345491.5367052009
222,1683,194508.39071081707
223,1684,148528.83706436263
224,1685,161729.8872492724
225,1686,164495.76474128387
226,1687,137715.5604528361
227,1688,180945.84316243968
228,1689,176698.99124941338
229,1690,175199.80476076796
230,1691,164165.68778090866
231,1692,261376.89024365428
232,1693,150278.21646536258
233,1694,169724.83354372505
234,1695,135849.91208193847
235,1696,263365.8153293084
236,1697,138002.71315186503
237,1698,368585.8219568066
238,1699,366729.2939049447
239,1700,295235.12987057166
240,1701,301013.4613221453
241,1702,259522.91562175614
242,1703,236687.31911212514
243,1704,279298.93220573774
244,1705,264465.7904070309
245,1706,311104.23218217515
246,1707,246087.98657244578
247,1708,209905.45111940848
248,1709,269501.200727661
249,1710,241215.54248113534
250,1711,282967.8088039139
251,1712,270921.89401616383
252,1713,287280.10632764717
253,1714,225500.53071832302
254,1715,208061.52680766012
255,1716,178709.6149002655
256,1717,175594.2142836842
257,1718,176349.74154700537
258,1719,227875.74560418923
259,1720,261075.42389170564
260,1721,144290.97866891025
261,1722,143494.61020815873
262,1723,154179.20764855185
263,1724,230414.3742539984
264,1725,237539.89727347356
265,1726,186415.32452925196
266,1727,155026.19014137896
267,1728,143394.96032345065
268,1729,171160.7694502144
269,1730,201573.4655253964
270,1731,106113.41331326458
271,1732,133900.20042449003
272,1733,101547.86828822782
273,1734,103737.94708944488
274,1735,87668.74019747766
275,1736,81543.23800331324
276,1737,297120.97941791994
277,1738,273114.21458105184
278,1739,257218.14040557187
279,1740,229755.85643830942
280,1741,189025.24430673462
281,1742,162720.41957018815
282,1743,161622.4910663166
283,1744,380412.10155216686
284,1745,245653.90361455083
285,1746,182497.8743398611
286,1747,222230.44817261238
287,1748,204969.31524074057
288,1749,155774.00861688316
289,1750,125203.65951440981
290,1751,217758.4462933792
291,1752,84574.42128694245
292,1753,162485.67812369464
293,1754,189996.41660482812
294,1755,178787.84209183778
295,1756,108624.32463230978
296,1757,106084.45928443962
297,1758,163410.31105969267
298,1759,165050.1657540067
299,1760,164594.85531998563
300,1761,144338.72102152466
301,1762,186388.04197431673
302,1763,206055.00439225667
303,1764,105897.38933565593
304,1765,177705.30598012687
305,1766,176511.6918400033
306,1767,202547.44272612705
307,1768,114420.2780766162
308,1769,154325.28315836843
309,1770,125387.46714090345
310,1771,129251.3315626194
311,1772,145532.36003722076
312,1773,104223.06851166081
313,1774,161557.73030637437
314,1775,131105.8200720357
315,1776,110763.08305173539
316,1777,87631.08754975176
317,1778,121220.34005422189
318,1779,186911.5669433898
319,1780,147277.56942475514
320,1781,119897.47636423886
321,1782,72314.49935445595
322,1783,146483.0720258332
323,1784,82235.20045734404
324,1785,132936.79763518984
325,1786,164365.06505382503
326,1787,148833.94753307616
327,1788,69745.69086788429
328,1789,88289.6682651268
329,1790,61181.0451736251
330,1791,199853.69836663853
331,1792,150464.0559419827
332,1793,116921.9720711484
333,1794,153296.4486590582
334,1795,127417.74692491272
335,1796,109936.94208104513
336,1797,127413.81874307367
337,1798,120277.90038551272
338,1799,76348.44710904862
339,1800,124156.64822789739
340,1801,110496.28573220623
341,1802,129485.80547499775
342,1803,151235.72831728624
343,1804,108920.25681733663
344,1805,110041.09244150296
345,1806,92779.55204606493
346,1807,123435.02393706427
347,1808,105828.80283425888
348,1809,146924.53900565763
349,1810,127619.9262812548
350,1811,133009.30114479014
351,1812,125684.97884607824
352,1813,131755.14642067323
353,1814,79480.83569914133
354,1815,90017.27826748627
355,1816,67117.65175732845
356,1817,133500.9293658206
357,1818,174702.35905698393
358,1819,139801.2869950859
359,1820,58893.49251496386
360,1821,114080.31986661878
361,1822,151707.50907893587
362,1823,43614.962428576124
363,1824,131182.14709564595
364,1825,128441.16311608668
365,1826,99700.3343546664
366,1827,92921.79513412545
367,1828,118197.9120679283
368,1829,162385.77953279315
369,1830,146807.89305793712
370,1831,127018.56066630318
371,1832,75059.40443944908
372,1833,142317.05941629977
373,1834,101382.50455429117
374,1835,155302.29562877683
375,1836,129608.060509227
376,1837,100190.17025729109
377,1838,102152.00465483435
378,1839,85267.23444412365
379,1840,171916.17158554762
380,1841,115944.46755766522
381,1842,58616.6076278776
382,1843,140454.31624410284
383,1844,163978.43109580257
384,1845,126825.68339173673
385,1846,157894.20504519483
386,1847,173741.89923876597
387,1848,121160.57147716328
388,1849,156496.02801262034
389,1850,107406.46378413375
390,1851,134800.3570712266
391,1852,115579.54297260044
392,1853,112670.8386929179
393,1854,146960.90927738824
394,1855,146653.3026364215
395,1856,217024.152096659
396,1857,181209.52224271794
397,1858,214509.92155617476
398,1859,160629.5405992546
399,1860,145240.07950197058
400,1861,166336.27570249082
401,1862,311817.00870939787
402,1863,301962.0524488115
403,1864,301962.0524488115
404,1865,422408.35945393465
405,1866,391175.6520103087
406,1867,232961.49668634936
407,1868,289920.18613648077
408,1869,208926.30450193188
409,1870,222493.1147535177
410,1871,310658.66573563695
411,1872,164221.97019784845
412,1873,232613.5389690912
413,1874,128027.34153572263
414,1875,199800.52859217912
415,1876,194486.3844386293
416,1877,203854.8142053705
417,1878,211714.7794202756
418,1879,133535.56491216784
419,1880,119312.66514475143
420,1881,276739.8880328556
421,1882,234151.8854700586
422,1883,177998.29220289298
423,1884,194694.5329247128
424,1885,227561.2399014823
425,1886,309188.9579952926
426,1887,212784.41947493813
427,1888,254627.13729987273
428,1889,161850.3149294669
429,1890,90010.45147744879
430,1891,125306.43427793143
431,1892,88508.873693431
432,1893,111649.77230259716
433,1894,164132.431489228
434,1895,131837.2707897019
435,1896,109417.14350262676
436,1897,82696.00550122882
437,1898,74398.3792917849
438,1899,164758.9491105453
439,1900,135579.59624028008
440,1901,156695.04705454566
441,1902,174482.9076869802
442,1903,190737.37882934092
443,1904,173146.49202067233
444,1905,205481.8407191662
445,1906,141766.98709450802
446,1907,215855.23711903286
447,1908,81615.976733308
448,1909,123181.1609296328
449,1910,102666.02320567092
450,1911,223650.4843535233
451,1912,335791.25112279446
452,1913,168423.5409056157
453,1914,7059.156466438115
454,1915,377644.1857167924
455,1916,110662.70845964171
456,1917,232128.68034093524
457,1918,120721.71843914822
458,1919,144319.9049637692
459,1920,184183.60544550171
460,1921,439770.8074289819
461,1922,389358.0073005968
462,1923,235665.09166013764
463,1924,229010.48644252494
464,1925,191334.46897960582
465,1926,431032.5437723578
466,1927,112406.86495338187
467,1928,170889.87781941262
468,1929,102912.45222838977
469,1930,125012.4392804357
470,1931,122321.7903712222
471,1932,117984.11830735215
472,1933,227653.4788153239
473,1934,177693.43992437937
474,1935,163880.61627601553
475,1936,212240.0304299852
476,1937,173895.3155482783
477,1938,165807.524943362
478,1939,300514.2757874691
479,1940,201447.8455635247
480,1941,156616.06476794407
481,1942,145960.68867501876
482,1943,243000.70136037335
483,1944,434324.65264938644
484,1945,461890.0887362044
485,1946,150270.51251564978
486,1947,240915.65043522953
487,1948,175507.3543052622
488,1949,258692.5620592621
489,1950,179004.48700425096
490,1951,256461.7537813825
491,1952,212942.46437840772
492,1953,161420.62067868505
493,1954,172283.4307865015
494,1955,127864.67104155877
495,1956,312487.87815000914
496,1957,167498.22278197037
497,1958,237670.79604394583
498,1959,126131.88259930248
499,1960,95442.96583469387
500,1961,133171.15017282806
501,1962,70895.79074407982
502,1963,76370.79040192997
503,1964,98274.24769538252
504,1965,130737.47367732551
505,1966,130853.84122226274
506,1967,332400.8828648211
507,1968,447526.34465669584
508,1969,433873.3841919195
509,1970,448661.6916585577
510,1971,506384.07773113175
511,1972,402676.95880273543
512,1973,325228.4027108819
513,1974,366489.80946180085
514,1975,648776.9374972566
515,1976,282074.28865484206
516,1977,356610.3684573603
517,1978,393399.12934775674
518,1979,364389.2528248482
519,1980,225222.9039732343
520,1981,385817.5896336563
521,1982,217090.7869100056
522,1983,212503.0907911742
523,1984,167327.43100575107
524,1985,227703.4532194003
525,1986,198778.12514404865
526,1987,208260.5448413557
527,1988,157209.30479211794
528,1989,179003.3995572183
529,1990,196280.6481458079
530,1991,218936.2597146321
531,1992,206588.57565688825
532,1993,147297.64534398395
533,1994,211913.01604501958
534,1995,177231.76070247608
535,1996,277987.826385667
536,1997,382605.8463906958
537,1998,359828.8618593294
538,1999,327694.4119372532
539,2000,335954.50768004556
540,2001,338322.8660621486
541,2002,255745.51461184447
542,2003,271179.6901022776
543,2004,284397.3862687581
544,2005,244738.69958175084
545,2006,232302.22324882483
546,2007,255283.08080552987
547,2008,224377.9044202644
548,2009,209472.6495429038
549,2010,179396.9822723348
550,2011,167697.05728333426
551,2012,180716.70981607487
552,2013,184065.38627299017
553,2014,186129.53235785125
554,2015,223449.28594644496
555,2016,198461.4137101904
556,2017,193748.70365783147
557,2018,102358.71102882823
558,2019,120038.68197101196
559,2020,58475.36257432266
560,2021,98210.79992514424
561,2022,219892.82874738937
562,2023,154989.77742163878
563,2024,296918.4436156738
564,2025,400994.949461504
565,2026,175243.78791294456
566,2027,145437.65910957393
567,2028,146181.81906389538
568,2029,161336.83351519203
569,2030,264206.4927102955
570,2031,223455.93836405585
571,2032,270323.5515392193
572,2033,248612.34162876307
573,2034,147685.73819126392
574,2035,220658.58138226255
575,2036,184341.8966505672
576,2037,195572.75375369698
577,2038,343413.48521709896
578,2039,232871.9879875807
579,2040,318256.30487331527
580,2041,334258.26042656344
581,2042,199558.03209377656
582,2043,174022.6914275782
583,2044,187663.6831384029
584,2045,215630.27025148686
585,2046,154574.64169788948
586,2047,122685.6409865629
587,2048,138090.00186370732
588,2049,155421.50210931094
589,2050,157673.46451600577
590,2051,130348.72483475521
591,2052,106633.6536871047
592,2053,127506.78929724969
593,2054,51207.063558204216
594,2055,167166.1667322654
595,2056,120552.73327661134
596,2057,89515.3300602409
597,2058,203928.74531593264
598,2059,119104.03073075193
599,2060,157507.04873321974
600,2061,151507.79426561025
601,2062,114553.08570492658
602,2063,98910.54916000555
603,2064,143253.50781165002
604,2065,118207.3188776062
605,2066,171977.31263162114
606,2067,154092.70507439895
607,2068,161252.22298273517
608,2069,118910.73933108758
609,2070,88123.25366036064
610,2071,74367.0513360246
611,2072,202748.53404574812
612,2073,106252.21876902657
613,2074,165131.5702362596
614,2075,170422.81302779738
615,2076,105580.67779357824
616,2077,146359.43546031503
617,2078,123682.54155605345
618,2079,130301.97102000228
619,2080,104094.25292981461
620,2081,113407.37309973405
621,2082,178263.68293630803
622,2083,156914.71058659718
623,2084,82522.0646411593
624,2085,103386.9566791928
625,2086,78434.60416015248
626,2087,96677.41300165419
627,2088,89593.9468193724
628,2089,66601.29847585542
629,2090,90775.84931290192
630,2091,142854.65181178847
631,2092,113709.06507902131
632,2093,132473.44936306603
633,2094,143666.56878556786
634,2095,165358.4621547518
635,2096,47266.58144227369
636,2097,112799.04198051871
637,2098,169488.38458915413
638,2099,8625.749102634
639,2100,92815.21446537989
640,2101,93153.84894598743
641,2102,97267.19711355928
642,2103,87122.22991007159
643,2104,138763.50523760635
644,2105,149702.2370379063
645,2106,47644.65446523807
646,2107,195206.63825668272
647,2108,107311.6959024389
648,2109,100897.20258304074
649,2110,94689.34243148734
650,2111,99861.61006950383
651,2112,144133.09042033576
652,2113,115742.66807446041
653,2114,99998.94323471573
654,2115,156591.21101544736
655,2116,99540.21153502162
656,2117,159781.4916368135
657,2118,125036.98507461642
658,2119,100617.65464560757
659,2120,100079.83198851503
660,2121,142255.46566302632
661,2122,107210.18760914693
662,2123,104535.21540611172
663,2124,164869.7348967138
664,2125,140119.06865113977
665,2126,186228.83035217258
666,2127,150039.2428931595
667,2128,98603.65212999027
668,2129,73151.10565065117
669,2130,124162.44763932639
670,2131,144872.01054310077
671,2132,90560.03437866637
672,2133,116202.42659836245
673,2134,109139.52376869525
674,2135,72482.22416936985
675,2136,96659.6116544434
676,2137,86448.07127073049
677,2138,124227.5306182737
678,2139,136561.1341388448
679,2140,121210.16774697875
680,2141,163791.20585325742
681,2142,126873.66777473185
682,2143,158958.5549827829
683,2144,113078.32283993022
684,2145,121934.42099821533
685,2146,181338.31411537348
686,2147,152408.55638238677
687,2148,100509.91139742454
688,2149,137351.37903043267
689,2150,242157.60924584468
690,2151,101247.2587662968
691,2152,218414.66577990877
692,2153,163680.64776651905
693,2154,101742.61269143887
694,2155,115380.34610816759
695,2156,270919.51136056526
696,2157,223467.77141414554
697,2158,238850.68612351443
698,2159,200941.44327110582
699,2160,177588.70700579663
700,2161,249391.11047254872
701,2162,416947.08001704834
702,2163,387550.5368936167
703,2164,273490.55799785454
704,2165,210565.05581577745
705,2166,145595.49470725784
706,2167,236121.10940548853
707,2168,190239.46259536204
708,2169,192512.33404010045
709,2170,209477.44453624764
710,2171,154028.69039554553
711,2172,143635.37029703998
712,2173,165912.45199287016
713,2174,222801.99593378033
714,2175,282487.9080091017
715,2176,337992.5953889304
716,2177,251031.29363276696
717,2178,200872.0695580195
718,2179,111735.85730162135
719,2180,240311.2727608765
720,2181,214078.9650409221
721,2182,243940.3298858386
722,2183,207839.8300126796
723,2184,104509.97354307203
724,2185,133813.46795957503
725,2186,141290.76107608262
726,2187,144703.4454411747
727,2188,151294.6586265231
728,2189,365014.7343809153
729,2190,143236.79295491753
730,2191,133048.86973119865
731,2192,100950.03743297516
732,2193,138714.31915570013
733,2194,162016.9387634107
734,2195,91873.217699287
735,2196,88306.41310023662
736,2197,109270.53280791776
737,2198,139145.16200564234
738,2199,131859.26094046936
739,2200,146050.41910985787
740,2201,146658.8048446737
741,2202,181480.0691663551
742,2203,171870.53879502293
743,2204,181937.03547544888
744,2205,125436.94831347099
745,2206,141788.09407365747
746,2207,222802.93774728748
747,2208,241949.64815406507
748,2209,269399.81937611697
749,2210,111078.14325261851
750,2211,93221.38169671864
751,2212,105818.73576269945
752,2213,126320.21751523201
753,2214,130060.11763821266
754,2215,76385.58174654914
755,2216,164491.3617822157
756,2217,83217.99785582708
757,2218,66625.10589164203
758,2219,52184.97681676374
759,2220,15411.740453193226
760,2221,380431.4199728804
761,2222,329687.36153164844
762,2223,303665.97979132156
763,2224,207835.39677105274
764,2225,157591.90326465946
765,2226,181684.25310284374
766,2227,184177.99985745767
767,2228,312522.5525725301
768,2229,241943.5450855962
769,2230,127997.34560087044
770,2231,220528.01563537173
771,2232,186704.91563445915
772,2233,193933.51249816827
773,2234,250255.4241973235
774,2235,246136.02243754882
775,2236,253071.6233633995
776,2237,322703.87218133407
777,2238,210863.96403322648
778,2239,112290.73464905987
779,2240,145326.47388566672
780,2241,157135.87934448142
781,2242,117050.85211091611
782,2243,114529.4688885946
783,2244,90437.99685372192
784,2245,102555.22691159806
785,2246,127173.76042419145
786,2247,135175.94413824275
787,2248,105579.55778316598
788,2249,97667.95903282314
789,2250,111361.47509151841
790,2251,88583.02296155512
791,2252,192879.3762617649
792,2253,128046.810497015
793,2254,154712.60101539068
794,2255,169734.2819767912
795,2256,154858.6383388839
796,2257,206514.47226727393
797,2258,143686.74307451307
798,2259,161428.34132015455
799,2260,151866.6927024484
800,2261,233296.19504221165
801,2262,244709.36792293936
802,2263,411993.57452544686
803,2264,494172.69280286913
804,2265,161410.85609829298
805,2266,356810.8722438074
806,2267,403886.9846011003
807,2268,553950.9547200934
808,2269,161880.21074024137
809,2270,171544.3318711251
810,2271,221959.47105940792
811,2272,201182.12830641147
812,2273,146727.6414193884
813,2274,182036.53462699294
814,2275,197951.30313134994
815,2276,210188.08333369403
816,2277,175594.5126528885
817,2278,142209.34118464103
818,2279,143179.87943820987
819,2280,73019.95224648953
820,2281,148476.55233897406
821,2282,157103.4079364709
822,2283,87631.87393633813
823,2284,127136.88982564706
824,2285,121750.270184881
825,2286,115833.73361803297
826,2287,433195.65366002946
827,2288,327550.3578839406
828,2289,384793.08885792154
829,2290,502441.5327834342
830,2291,368833.5733711124
831,2292,456647.30337809207
832,2293,524037.2928345676
833,2294,445062.39361679374
834,2295,508722.58650636877
835,2296,298629.9819970874
836,2297,424704.42298888747
837,2298,424469.38426023273
838,2299,387812.1528308644
839,2300,339893.54273928877
840,2301,353497.61370890145
841,2302,279307.4104419541
842,2303,262207.21303350397
843,2304,283392.4578725508
844,2305,213923.88107114943
845,2306,200858.66019115975
846,2307,203860.1790706871
847,2308,247248.33214449085
848,2309,324951.99610802054
849,2310,228404.69317607122
850,2311,197979.26664434868
851,2312,177525.4541238991
852,2313,151923.85424946173
853,2314,172745.15428392327
854,2315,165598.39076617933
855,2316,182241.71628718032
856,2317,192949.4726446157
857,2318,182272.5776838659
858,2319,174653.68081767633
859,2320,177342.65767177957
860,2321,243045.79740850077
861,2322,192558.30552855917
862,2323,191681.48064831618
863,2324,147084.21483402347
864,2325,213204.3279112972
865,2326,142295.91377821358
866,2327,195115.86026226642
867,2328,209500.73091063206
868,2329,181082.6869157453
869,2330,166107.4003614207
870,2331,383589.3389458307
871,2332,440263.49896213546
872,2333,345450.39435593865
873,2334,303165.803208102
874,2335,321304.0153951626
875,2336,349817.9625276972
876,2337,199215.91360956477
877,2338,258608.97971880963
878,2339,220392.50441212958
879,2340,432572.1395854279
880,2341,203563.95063838316
881,2342,228847.87582720444
882,2343,234882.20513017284
883,2344,199549.6585909843
884,2345,245865.48393876926
885,2346,230090.16743502417
886,2347,208902.92112565343
887,2348,248404.2303216305
888,2349,205337.63169365094
889,2350,335661.2902239577
890,2351,316618.3740168521
891,2352,257420.96791955808
892,2353,252666.4332258402
893,2354,184537.10468540838
894,2355,177198.19685889673
895,2356,150364.88131294915
896,2357,200760.8348379399
897,2358,194867.2229300001
898,2359,95095.0791713427
899,2360,96473.8313383157
900,2361,146451.90293355857
901,2362,251421.6408588688
902,2363,147420.09385245814
903,2364,140219.86014972816
904,2365,195536.18691524438
905,2366,194039.1033514619
906,2367,227764.0816659112
907,2368,223636.46600735188
908,2369,216895.60307838308
909,2370,157718.59069721992
910,2371,159847.38246639754
911,2372,209250.03848208784
912,2373,282098.8900211177
913,2374,336857.67894227826
914,2375,243885.26825554454
915,2376,290207.6944742277
916,2377,369871.00957897934
917,2378,131272.70032565686
918,2379,207441.8523171384
919,2380,133246.29360501107
920,2381,160652.06848218243
921,2382,190298.6564119547
922,2383,192140.04423737075
923,2384,216489.5038719591
924,2385,145339.3187318854
925,2386,121406.33246874798
926,2387,114065.53564337129
927,2388,140742.66916869825
928,2389,104982.77023349107
929,2390,150525.90633885513
930,2391,152416.5301214958
931,2392,95203.68639369814
932,2393,168315.06258121453
933,2394,149987.3049913821
934,2395,201646.65962367575
935,2396,132583.76781795235
936,2397,202606.10388419058
937,2398,113211.01068838159
938,2399,104048.1698293713
939,2400,89432.45769521265
940,2401,128240.05928997145
941,2402,127814.64085295986
942,2403,164799.51170634388
943,2404,144144.97666461274
944,2405,149098.32244700415
945,2406,111524.91647833181
946,2407,110885.72030589174
947,2408,119276.71119215181
948,2409,106841.17957695056
949,2410,172413.58097412367
950,2411,99714.80033299033
951,2412,147403.32761474667
952,2413,124318.09390089105
953,2414,161244.97311068233
954,2415,145550.85598917073
955,2416,120011.36451150099
956,2417,126609.24126475875
957,2418,118749.55550785323
958,2419,132206.18982625593
959,2420,115100.90400989982
960,2421,114118.960874789
961,2422,94920.34288483896
962,2423,144569.84713569938
963,2424,156606.6540548547
964,2425,222481.22534208375
965,2426,134918.72908044877
966,2427,162860.65354090504
967,2428,161183.10793277778
968,2429,85037.69101093804
969,2430,111577.497927549
970,2431,88507.12122382518
971,2432,152876.20726697956
972,2433,144455.88331348464
973,2434,138510.76242843806
974,2435,170410.12489207758
975,2436,150122.41698941358
976,2437,89385.98196393266
977,2438,102670.70425770237
978,2439,77910.1172086529
979,2440,124881.90733677504
980,2441,67364.1196098205
981,2442,81764.543717664
982,2443,112677.72745660537
983,2444,124877.45698413148
984,2445,70162.42003445822
985,2446,121762.21655746478
986,2447,183269.72968544316
987,2448,113872.42269293831
988,2449,100903.97653812206
989,2450,157375.88647479407
990,2451,99815.91402650991
991,2452,187126.83993219535
992,2453,126430.46281623776
993,2454,160858.08257815312
994,2455,85779.63511745274
995,2456,122318.35663174212
996,2457,141105.5555760133
997,2458,139479.66284762247
998,2459,103454.11642429054
999,2460,137704.90626232326
1000,2461,116402.73418484158
1001,2462,116618.4457336883
1002,2463,121226.99067133274
1003,2464,184842.29693313775
1004,2465,130856.34742149059
1005,2466,131062.61091271733
1006,2467,104150.54754954494
1007,2468,86507.6176510811
1008,2469,102223.26059744677
1009,2470,206048.26109122008
1010,2471,193860.6313796384
1011,2472,188652.2925410151
1012,2473,107535.18463088042
1013,2474,82416.01327514027
1014,2475,192236.31728121362
1015,2476,91480.36355882995
1016,2477,103930.3823490459
1017,2478,169756.59729745574
1018,2479,109359.72720874198
1019,2480,162596.22067426503
1020,2481,113645.6660705466
1021,2482,92176.29617821256
1022,2483,98189.90780152549
1023,2484,118372.02930742057
1024,2485,111776.55181779446
1025,2486,173177.03565838386
1026,2487,204251.08298741133
1027,2488,127907.2387965249
1028,2489,157971.1379172806
1029,2490,127873.30432038051
1030,2491,113669.83079113445
1031,2492,191467.7722060326
1032,2493,158842.36844114622
1033,2494,151998.09360463018
1034,2495,53540.00453309786
1035,2496,231129.55514372475
1036,2497,141840.1443241777
1037,2498,108344.91207287743
1038,2499,123727.41411212904
1039,2500,93815.94356927257
1040,2501,137776.9112903873
1041,2502,123180.53267869528
1042,2503,100145.65563101898
1043,2504,159764.21998493597
1044,2505,222566.11056129832
1045,2506,271326.7679779266
1046,2507,310053.2716391134
1047,2508,265700.3015720137
1048,2509,238511.55426303495
1049,2510,226169.8404968853
1050,2511,171529.39911967915
1051,2512,219194.92730499338
1052,2513,203628.44327565507
1053,2514,317740.6715790408
1054,2515,176815.60935652052
1055,2516,159391.73530741635
1056,2517,142913.6752927194
1057,2518,128445.48672975808
1058,2519,263840.97493303864
1059,2520,210568.18725652137
1060,2521,173650.6252767379
1061,2522,210252.80754115077
1062,2523,111180.51957494675
1063,2524,141346.7117259015
1064,2525,153068.74816878312
1065,2526,180743.85558537897
1066,2527,120984.71380967947
1067,2528,137555.0466199098
1068,2529,45893.37769534819
1069,2530,122502.52080043439
1070,2531,258671.36892099603
